#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution conditionOnRhoSampling="true" id="FBD.t:PterosaurSmall" spec="sa.evolution.speciation.SABirthDeathModel">
#            <parameter id="originFBD.t:PterosaurSmall" lower="35.0" name="origin" spec="beast.base.inference.parameter.RealParameter" upper="150.0">70.0</parameter>
#            <parameter id="diversificationRateFBD.t:PterosaurSmall" lower="0.0" name="diversificationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <parameter id="turnoverFBD.t:PterosaurSmall" lower="0.0" name="turnover" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="samplingProportionFBD.t:PterosaurSmall" lower="0.0" name="samplingProportion" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="rFBD.t:PterosaurSmall" lower="0.0" name="removalProbability" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#            <parameter estimate="false" id="rhoFBD.t:PterosaurSmall" lower="0.0" name="rho" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.1</parameter>
#            <tree id="Tree.t:PterosaurSmall" spec="beast.base.evolution.tree.Tree">
#                <trait id="dateTrait.t:PterosaurSmall" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="Austriadactylus cristatus=216.65,Austriadraco dallavecchiai=216.65,Caelestiventus hanseni=208.8,Carniadactylus rosenfeldi=217.25,Dromomeron gigas=210.35,Dromomeron gregorii=225.5,Dromomeron romeri=209.75,Eudimorphodon ranzii=217.25,Faxinalipterus minimus=225.42,Ixalerpeton polesinensis=233.23,Kongonaphon kely=238.25,Lagerpeton chanarensis=235,Maehary bonapartei=225.42,Pachagnathus benitoi=210.35,Peteinosaurus zambellii=217.25,Preondactylus buffarinii=216.8,PVSJ 883=229.35,Raeticodactylus filisurensis=212.25,Scleromochlus taylori=230.48,Seazzadactylus venieri=217.4,Yelaphomte praderioi=210.35">
#                    <taxa id="TaxonSet.PterosaurSmall" spec="beast.base.evolution.alignment.TaxonSet">
#                    </taxa>
#                </trait>
#                <taxonset idref="TaxonSet.PterosaurSmall"/>
#            </tree>
#        </distribution>
#        <prior id="ClockPrior.c:PterosaurSmall" name="distribution">
#            <parameter id="clockRate.c:PterosaurSmall" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.1" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="mean" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="diversificationRatePriorFBD.t:PterosaurSmall" name="distribution" x="@diversificationRateFBD.t:PterosaurSmall">
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta" spec="beast.base.inference.parameter.RealParameter">0.1</parameter>
#            </Gamma>
#        </prior>
#        <prior id="GammaShapePrior.s:PterosaurSmall" name="distribution">
#            <parameter id="gammaShape.s:PterosaurSmall" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="originPriorFBD.t:PterosaurSmall" name="distribution" x="@originFBD.t:PterosaurSmall">
#            <Uniform id="Uniform.3" lower="35.0" name="distr" upper="150.0"/>
#        </prior>
#        <prior id="PropInvariantPrior.s:PterosaurSmall" name="distribution">
#            <parameter id="proportionInvariant.s:PterosaurSmall" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#            <Uniform id="Uniform.2" name="distr"/>
#        </prior>
#        <prior id="samplingProportionPriorFBD.t:PterosaurSmall" name="distribution" x="@samplingProportionFBD.t:PterosaurSmall">
#            <Uniform id="Uniform.6" name="distr"/>
#        </prior>
#        <prior id="turnoverPriorFBD.t:PterosaurSmall" name="distribution" x="@turnoverFBD.t:PterosaurSmall">
#            <Uniform id="Uniform.5" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@PterosaurSmall" id="treeLikelihood.PterosaurSmall" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:PterosaurSmall">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:PterosaurSmall" proportionInvariant="@proportionInvariant.s:PterosaurSmall" shape="@gammaShape.s:PterosaurSmall" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:PterosaurSmall" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <substModel id="LewisMK.s:PterosaurSmall" spec="morphmodels.evolution.substitutionmodel.LewisMK" stateNumber="7"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:PterosaurSmall" id="StrictClock.c:PterosaurSmall" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	clockRate	mutationRate	proportionInvariant	gammaShape	FBD	diversificationRateFBD	turnoverFBD	samplingProportionFBD	originFBD	SACountFBD
812000	-2874.8768995367172	-2743.494289670784	-131.38260986593346	-2743.494289670784	45.112342662515836	197.95842348525102	0.006244226270569388	1.0	0.0	1.8159143770843622	-123.58920179430697	0.04639425115080846	0.8802790274869418	0.04234458515365851	54.13756950870354	1
813000	-2876.9722950215587	-2748.0570478865147	-128.91524713504404	-2748.0570478865147	45.13318492131702	190.45584160968474	0.006011826729817155	1.0	0.0	1.8159143770843622	-121.14914242672681	0.048874727303934495	0.9376757648544328	0.0166888342756685	55.3806121877101	1
814000	-2882.6269120814613	-2758.434994168194	-124.19191791326746	-2758.434994168194	43.816936520353835	178.317396689385	0.006042100580552169	1.0	0.0	0.9808425198722805	-117.18158167823452	0.042257935909595194	0.920899293177164	0.04187952305414381	45.504729471889256	1
815000	-2881.3966287606063	-2751.1185659280127	-130.27806283259343	-2751.1185659280127	47.34219367226786	200.33109070667712	0.0052037860696502545	1.0	0.0	0.9808425198722805	-123.518938681531	0.07651638853949032	0.9300767457643874	0.013701472235413206	50.03854777534904	0
816000	-2891.9037739227547	-2749.349672584297	-142.5541013384575	-2749.349672584297	57.95478464584203	271.3896886702268	0.0046026611932881755	1.0	0.0	0.9808425198722805	-135.25566327412912	0.027265495099616052	0.9262794822058925	0.06590175425521	58.458253816716606	0
817000	-2880.3157575364544	-2746.3358196089052	-133.9799379275492	-2746.3358196089052	50.16151916118608	221.72405205092804	0.005798201094583538	1.0	0.0	0.9808425198722805	-126.86276915299808	0.03549027029574392	0.9217893914952262	0.04688408568777472	57.36381334259893	0
818000	-2881.4317685010365	-2750.379362923539	-131.0524055774977	-2750.379362923539	47.69103071694632	200.70119978245202	0.005014266956248964	1.0	0.0	0.9808425198722805	-123.79679935153241	0.02894062367951513	0.9216758740347795	0.03432195949128735	57.597875685997465	2
819000	-2875.739406993187	-2749.4003000392186	-126.33910695396838	-2749.4003000392186	48.720682107822086	191.50147880543608	0.005622330704018004	1.0	0.0	0.9808425198722805	-119.26451806091872	0.03795909449045782	0.9443594769115521	0.020434770965303967	50.438327766067644	1
820000	-2878.704979741468	-2747.2078599938354	-131.4971197476326	-2747.2078599938354	49.524932906954824	209.7693838003193	0.005579373695811696	1.0	0.0	0.9808425198722805	-124.09842396983709	0.023835059619389518	0.9241263928662904	0.08822800310217736	50.38896705179174	1
821000	-2888.0299872563837	-2749.1321168314043	-138.89787042497932	-2749.1321168314043	63.87896325720405	263.3098604415979	0.004506298362913974	1.0	0.0	0.9808425198722805	-131.88345994340145	0.04195047331108233	0.8479198644668664	0.08429867325191653	66.60859781437416	3
822000	-2899.128875727419	-2751.0157601659193	-148.11311556149994	-2751.0157601659193	71.34597040334872	314.61285336601696	0.0032387614714431525	1.0	0.0	2.157023537653616	-139.7647985030833	0.032639716031874946	0.7497622127956156	0.1215614532749824	71.37223062885238	2
823000	-2911.18893475567	-2751.9012821950323	-159.28765256063775	-2751.9012821950323	79.4875880150565	396.0797931812132	0.002948512961701352	1.0	0.0	2.157023537653616	-151.02917124026945	0.03747591937338766	0.6913732822317471	0.1275110276294775	114.16003680333874	1
824000	-2883.7888104363637	-2744.0284015696725	-139.76040886669128	-2744.0284015696725	52.553165319927004	223.61546110841533	0.005053246975174807	1.0	0.0	2.157023537653616	-131.499286505598	0.03733068636996294	0.7989564753925501	0.11720488472114567	72.24007612306553	1
825000	-2883.8310462895915	-2753.7728649073706	-130.05818138222077	-2753.7728649073706	47.6580047609013	186.96321784132263	0.005786063984442465	1.0	0.0	2.157023537653616	-122.09954802350445	0.07013479886403567	0.8096767224304358	0.05765358336654735	52.39099107997978	2
826000	-2889.7148759601473	-2754.247013525003	-135.46786243514467	-2754.247013525003	48.19921080404767	211.12130209576029	0.005786063984442465	1.0	0.0	2.157023537653616	-126.77738061117711	0.02054642304925502	0.8744455928256505	0.15131380473994963	71.89443583104361	3
827000	-2878.3234227421563	-2745.3236470356374	-132.99977570651913	-2745.3236470356374	44.971576955912745	192.14975662729583	0.005900892296741699	1.0	0.0	2.157023537653616	-124.9103160565329	0.05063123119630947	0.848883305717525	0.07013398470072246	61.52293107010493	0
828000	-2871.7716157020363	-2743.2213953929786	-128.55022030905792	-2743.2213953929786	47.124364735585445	188.0309113266182	0.005752578516499738	1.0	0.0	2.157023537653616	-120.5137219885703	0.0567561852837523	0.9167068550512896	0.017503943056867748	50.77062223384696	2
829000	-2881.6249148813286	-2750.76661291338	-130.85830196794842	-2750.76661291338	45.69171920771293	181.6036007165262	0.006627111230686676	1.0	0.0	2.157023537653616	-122.68786807986079	0.043468741227758276	0.6853836603231604	0.2383821544233192	45.89957203525162	3
830000	-2873.1685663778144	-2747.8771977697047	-125.29136860810947	-2747.8771977697047	44.86789450932878	175.10780487789256	0.0068713363276743065	1.0	0.0	2.157023537653616	-117.25065253979889	0.056223127336491194	0.8661991127185041	0.09005701682519034	45.36346980672315	3
831000	-2877.4527301914695	-2750.1203763174562	-127.33235387401332	-2750.1203763174562	43.053921317498855	164.2862270463386	0.006452104287246388	1.0	0.0	2.157023537653616	-119.10710807359231	0.03958008659128148	0.8717721517249593	0.05175999621638909	55.872340584634124	3
832000	-2880.203092229434	-2745.287239606074	-134.91585262336022	-2745.287239606074	48.92667316464012	189.53678724061368	0.005491717425903037	1.0	0.0	2.157023537653616	-126.2828702957751	0.02210326531196353	0.9365761118814826	0.024223058169525823	62.3723584700826	1
833000	-2876.5097700187066	-2746.8680615466715	-129.64170847203516	-2746.8680615466715	49.609158739631916	194.9298656421969	0.006118910681256051	1.0	0.0	2.157023537653616	-121.2407987864434	0.03024270973047552	0.9448968750299775	0.02147266995950564	55.00905642370492	1
834000	-2879.488488517791	-2746.8654152855324	-132.62307323225886	-2746.8654152855324	46.74134776755835	206.3137213746221	0.006518521819922197	1.0	0.0	2.157023537653616	-124.58877059304051	0.05705624224577986	0.9667254478458731	0.004162271059875076	47.57542955836742	2
835000	-2882.087650178481	-2752.5438328587893	-129.54381731969175	-2752.5438328587893	47.40539723429751	198.6285968053462	0.0054656391260690905	1.0	0.0	2.157023537653616	-121.20382440737087	0.03305779797988678	0.9586141855194535	0.020776204412004128	50.94466752143646	1
836000	-2878.3127400731173	-2745.0528644349715	-133.2598756381459	-2745.0528644349715	46.560217758149385	211.7671798287692	0.005548398822443897	1.0	0.0	2.157023537653616	-124.66828993355969	0.023319502033658342	0.9774174389902154	0.013253800022807734	52.74522545906951	1
837000	-2880.158659385625	-2747.585400035061	-132.573259350564	-2747.585400035061	48.997222160559225	203.30827543785537	0.005920845099265006	1.0	0.0	2.157023537653616	-123.31218393386507	0.010503136006780983	0.9538736265700735	0.10516712905826528	56.37187052310827	2
838000	-2878.501783186752	-2745.0701980348067	-133.4315851519454	-2745.0701980348067	49.98496617098313	222.59070526443313	0.0052473869604522565	1.0	0.0	0.6882699513351828	-126.37878356760062	0.02558290895514984	0.9615420382750863	0.013204312147224707	61.29421184965612	1
839000	-2881.6803709716783	-2744.853762477578	-136.82660849410013	-2744.853762477578	58.34019634591145	252.45762579086193	0.0052473869604522565	1.0	0.0	0.6882699513351828	-130.0707057061056	0.03961082676426877	0.9389025075621354	0.018117629108685508	59.83199772264335	0
840000	-2884.577329861986	-2754.7294761360095	-129.84785372597685	-2754.7294761360095	46.70775842341917	198.2255771029638	0.006280791063116783	1.0	0.0	0.6882699513351828	-123.18779351667803	0.04689315230868528	0.8616718295654328	0.04721958034055956	52.04569362623948	2
841000	-2882.5707211058993	-2751.5857096560626	-130.9850114498368	-2751.5857096560626	53.472768850137555	206.15432838894296	0.006895507328073521	1.0	0.0	0.6882699513351828	-124.13923995207227	0.034359854558774154	0.8706580403553318	0.14425166033011116	53.82517059053679	2
842000	-2880.446393443822	-2753.0958888949613	-127.35050454886108	-2753.0958888949613	47.820682395189635	188.9770481170552	0.0059474821701660414	1.0	0.0	0.6882699513351828	-120.84925934667127	0.06762376232455	0.9214846221085655	0.01407680951833854	54.0188415453922	0
843000	-2876.3660519392047	-2754.4950954825704	-121.87095645663447	-2754.4950954825704	44.76277446184074	164.0467163273751	0.006601149475808033	1.0	0.0	0.6882699513351828	-115.10587691686814	0.039025023966467606	0.9585602599097331	0.009712449262303533	50.33350439082489	1
844000	-2881.958190491823	-2760.3462613205825	-121.61192917124082	-2760.3462613205825	42.46615726897659	160.42834329829898	0.006785459036852224	1.0	0.0	0.6882699513351828	-114.5068914215788	0.0238728415948753	0.9768353564188622	0.020179785784602035	53.67311054499879	0
845000	-2873.7898331463803	-2750.451817960855	-123.33801518552555	-2750.451817960855	45.022848965334475	174.97173466214332	0.006976850768412001	1.0	0.0	0.6882699513351828	-116.46762842608996	0.033107418261921796	0.9484976631115009	0.02710819925134472	50.09392599182805	1
846000	-2879.8916352570836	-2755.321959960336	-124.56967529674799	-2755.321959960336	44.74468504842524	188.35004448470212	0.006976850768412001	1.0	0.0	0.6882699513351828	-117.87861196837011	0.044301745444701356	0.9629027422326123	0.007116043610140705	45.397370673352036	0
847000	-2869.7454650098903	-2753.736983539989	-116.00848146990103	-2753.736983539989	43.48529147646539	142.06282948828078	0.008005808367099972	1.0	0.0	0.6882699513351828	-109.25470042925613	0.0397686098836353	0.9334746152397143	0.03471370230717257	46.35642403804598	2
848000	-2878.8243396134453	-2759.744612364496	-119.0797272489495	-2759.744612364496	40.413957223223186	158.4533730976987	0.0077528286195193774	1.0	0.0	0.6882699513351828	-112.29955607262563	0.03808536097830857	0.9570321208689097	0.016009846433679552	45.92295985510678	0
849000	-2874.116530264572	-2759.0473788456084	-115.06915141896361	-2759.0473788456084	38.35130162603113	131.77628881992328	0.00873785507303744	1.0	0.0	0.6882699513351828	-108.34612648082424	0.04189533347431275	0.9474497813892359	0.0262247102673795	51.253372885879244	2
850000	-2869.8434137021914	-2753.0439058524116	-116.79950784977969	-2753.0439058524116	39.72917955106628	147.94725246305282	0.008759509360135727	1.0	0.0	0.6882699513351828	-109.99903575636925	0.03687455070193496	0.9575190536040612	0.03583813435052403	41.17960488352655	0
851000	-2870.4210853946106	-2754.878336876913	-115.54274851769762	-2754.878336876913	38.36583007118666	134.21208473008443	0.008759509360135727	1.0	0.0	0.6882699513351828	-108.32525481695573	0.020664038029740567	0.9601590071384704	0.03761500683905241	44.024823761790714	1
852000	-2872.5008110536137	-2765.25474259559	-107.24606845802353	-2765.25474259559	37.897683341956025	119.09521379908202	0.00950382233274551	1.0	0.0	0.6882699513351828	-100.70262678220602	0.06023157585259107	0.9565658957371653	0.011800503323024571	38.263502691494146	1
853000	-2878.7922195476094	-2765.1795510041884	-113.61266854342107	-2765.1795510041884	38.458613539121025	127.45794895509465	0.00950382233274551	1.0	0.0	0.6882699513351828	-106.81451125975241	0.037014537404129064	0.9192433261178882	0.07698805114589877	43.7991498935313	1
854000	-2882.372662212597	-2768.7519116314725	-113.62075058112464	-2768.7519116314725	37.982557935249375	135.10172385068512	0.009863005838347186	1.0	0.0	0.6882699513351828	-106.78307338662506	0.03480341540683159	0.950318220291872	0.03478922339483731	41.302504838312075	3
855000	-2881.2170075716017	-2764.540165630586	-116.67684194101535	-2764.540165630586	38.65122242872081	141.08761748790712	0.008905537672353822	1.0	0.0	0.6882699513351828	-109.34053151568476	0.01783802997997559	0.945783000184048	0.07539303463244677	41.71039579957593	4
856000	-2876.569009952067	-2752.7524253301376	-123.81658462192961	-2752.7524253301376	44.830515921480554	169.9186206205677	0.008258012718279523	1.0	0.0	0.6882699513351828	-117.26793106419568	0.05943664556857727	0.9225417175141294	0.03975808773219411	46.753744404293826	1
857000	-2880.7441702722235	-2753.874256694353	-126.86991357787059	-2753.874256694353	44.43151849461149	187.63566803263785	0.007189909560657807	1.0	0.0	0.6882699513351828	-120.10437299218016	0.03899929831867249	0.938535477662133	0.016839365645356447	50.0179874317022	0
858000	-2883.453479428602	-2760.2403725061463	-123.2131069224556	-2760.2403725061463	46.830268668411875	176.7648733009326	0.007451227993202276	1.0	0.0	0.6882699513351828	-116.10342596015198	0.023729886615775398	0.9715494584633164	0.019421182648043177	51.501034456265984	1
859000	-2875.492893383742	-2752.8404458003415	-122.65244758340047	-2752.8404458003415	44.587425607140645	170.40757430109272	0.006499586638273175	1.0	0.0	0.6882699513351828	-115.3876528544509	0.019471273616912234	0.9731366634416656	0.032900576373319744	47.47706556386475	3
860000	-2876.0171173747535	-2752.736612327519	-123.28050504723427	-2752.736612327519	47.14686148594319	179.08775264211707	0.006405524248345663	1.0	0.0	1.268243111646415	-116.02988169252181	0.04597626403360216	0.9676678409000552	0.007060752345569483	49.66440273536366	0
861000	-2878.4428365353315	-2743.69257758148	-134.7502589538517	-2743.69257758148	49.48109769058397	236.4892762194395	0.005278754942010127	1.0	0.0	1.268243111646415	-126.73897173600383	0.015905048388262587	0.8925502372548476	0.1370889316139769	53.58129009446034	4
862000	-2878.7124100478	-2742.710215009039	-136.00219503876073	-2742.710215009039	50.42359690480729	242.95411760925708	0.004812200802559053	1.0	0.0	1.268243111646415	-128.54936340254827	0.03297476932439713	0.9375669919622114	0.018923390513800833	53.11863300168835	2
863000	-2880.4267596340565	-2749.941341645107	-130.48541798894948	-2749.941341645107	49.027565795177146	202.77366294856978	0.006309809710004851	1.0	0.0	1.268243111646415	-122.83345093109163	0.024937887192170386	0.9496498656195113	0.04110204196260973	57.66681002091217	1
864000	-2875.3334228265226	-2743.057857990938	-132.27556483558456	-2743.057857990938	49.714705613346496	208.63940246001636	0.005828349763922226	1.0	0.0	1.268243111646415	-124.78637213556922	0.031259828828556435	0.9327443558231394	0.023088380058077958	57.87839913917319	1
865000	-2878.078901255227	-2738.7165713532954	-139.3623299019316	-2738.7165713532954	54.42454791820334	245.34234244743567	0.004974286287814496	1.0	0.0	1.268243111646415	-131.91494796449476	0.03324532557157747	0.908857190701708	0.023712726369295896	62.25718975164838	1
866000	-2878.20495778387	-2743.179082723294	-135.02587506057623	-2743.179082723294	49.852863240061374	221.11066798192294	0.005632954348310751	1.0	0.0	1.268243111646415	-127.60308409343558	0.034508346340775285	0.9173773397702026	0.05316912367536612	63.01661705539456	1
867000	-2879.5549774427923	-2746.968229202207	-132.58674824058537	-2746.968229202207	48.23085631768615	193.2498646735338	0.006126953456593711	1.0	0.0	1.268243111646415	-124.96592912612645	0.026001492207104654	0.8545874822267048	0.2663943869135412	52.17573323192691	2
868000	-2884.3557119155453	-2751.285145680837	-133.07056623470825	-2751.285145680837	48.2214487122354	210.19736324493132	0.005110864479230751	1.0	0.0	1.268243111646415	-125.54937487685682	0.029849162376632623	0.8674388581023869	0.09630071933821768	49.73211301554654	1
869000	-2888.5243737520955	-2754.829020348744	-133.69535340335133	-2754.829020348744	47.448211563200545	222.2870125910106	0.0057156135566467986	1.0	0.0	1.268243111646415	-126.6170445104676	0.06823509984042096	0.8060596215435883	0.08107674855153509	47.64116772069514	3
870000	-2888.035182943476	-2744.779452521931	-143.2557304215449	-2744.779452521931	58.21526484701454	269.8653627704742	0.004279310931598971	1.0	0.0	1.268243111646415	-136.19048500882843	0.07120868575642661	0.8220819490371308	0.029658949899203903	60.48581524246265	1
871000	-2884.7058768211136	-2749.9204646483604	-134.78541217275335	-2749.9204646483604	49.21024834481901	222.7256356836479	0.0052405709733645296	1.0	0.0	1.268243111646415	-127.59383471700195	0.051575529163123954	0.8528442072029812	0.06789898163432585	50.84625491564365	0
872000	-2880.5169278320245	-2750.034089260027	-130.48283857199726	-2750.034089260027	51.0217313880879	197.10406083796386	0.005602224519609385	1.0	0.0	2.7676949918688645	-121.85390240016403	0.059272631283079524	0.8955406993686886	0.04200618803350506	52.11597512517662	2
873000	-2880.798616274255	-2745.1243858446283	-135.67423042962685	-2745.1243858446283	52.21279067522781	218.55489790741748	0.005473371281335323	1.0	0.0	1.5643200293640023	-127.82989323238306	0.028729621503122436	0.8078275152801391	0.20197386617220467	53.737744145847486	2
874000	-2877.3973577592324	-2746.9630293269347	-130.4343284322979	-2746.9630293269347	48.833514285962636	200.89710568856853	0.0058074824711088924	1.0	0.0	1.5643200293640023	-123.01442542589689	0.060113597001198116	0.903437402183857	0.02757410938200159	52.974480280098746	1
875000	-2885.882450870916	-2751.6065044357665	-134.27594643514922	-2751.6065044357665	51.16462789849671	217.34363005720834	0.005835036531215192	1.0	0.0	1.5643200293640023	-126.88553477023234	0.06503845911247945	0.8938410633740462	0.020740397948444754	57.83026607708423	0
876000	-2896.574214777451	-2752.8368675997317	-143.7373471777189	-2752.8368675997317	59.46005391183517	270.2694270260082	0.004120473870720114	1.0	0.0	1.5643200293640023	-135.75875142545902	0.02394276809466485	0.9190948198580738	0.03366229576176112	75.7470475860891	0
877000	-2886.3817736054602	-2745.477611564023	-140.9041620414372	-2745.477611564023	56.86394247108643	266.4152589051787	0.004876865947712127	1.0	0.0	1.5643200293640023	-132.17354645778465	0.009799044616614946	0.964879238763245	0.04080942833361668	67.74769645048292	2
878000	-2887.6626949766987	-2750.2441702764295	-137.41852470026922	-2750.2441702764295	55.702156615441446	240.91264431243687	0.004807793768316426	1.0	0.0	1.5643200293640023	-129.94780078400424	0.053442258631034384	0.8805920173959488	0.03293099911470191	63.226329100995066	2
879000	-2876.190685871605	-2748.464327564962	-127.72635830664316	-2748.464327564962	48.88403112871561	191.84519881789268	0.00656864040243572	1.0	0.0	1.5643200293640023	-120.14124461808817	0.04290704031307661	0.9225689541019969	0.025245435337786733	49.89988106279656	0
880000	-2879.0618660414107	-2752.9623017840813	-126.0995642573294	-2752.9623017840813	44.45591555670214	190.31906322874164	0.006221260920246015	1.0	0.0	0.7113107048389108	-119.15326466779032	0.030632456675010387	0.944566510484217	0.029523989858318413	47.47168353284154	1
881000	-2875.990347264409	-2753.7442994364947	-122.24604782791444	-2753.7442994364947	43.54715562713322	165.21174438304152	0.007879395749033626	1.0	0.0	0.7113107048389108	-115.47559015325734	0.04019168504526741	0.9276984827664468	0.03549473613940945	51.677334719661914	3
882000	-2881.264177780341	-2763.4048237642437	-117.85935401609734	-2763.4048237642437	39.736220919218816	147.87875679964685	0.009427160006621865	1.0	0.0	0.7113107048389108	-111.05992678816568	0.03832972825862947	0.938163899349505	0.03685516936380333	47.336904643036284	3
883000	-2873.501821750823	-2758.6505381254465	-114.8512836253768	-2758.6505381254465	45.57642008528093	147.27823416490284	0.008590325480456377	1.0	0.0	0.7113107048389108	-107.59589960991842	0.020281344701246838	0.9396010667290106	0.11147467119021738	45.60129921903771	6
884000	-2874.5702285276025	-2755.2816716014513	-119.28855692615122	-2755.2816716014513	40.992387519373764	142.76788043460297	0.008158403796423349	1.0	0.0	0.7113107048389108	-112.82679297947391	0.09061031907922877	0.8788536487672038	0.029498352946949778	50.89254453837713	2
885000	-2876.001509126201	-2759.2282431135013	-116.77326601269975	-2759.2282431135013	43.74513296621875	145.7035588396342	0.009630557131415928	1.0	0.0	0.7113107048389108	-110.03805082659704	0.0426971660590214	0.9292776777982583	0.0635671822689081	44.06477251230445	1
886000	-2882.685662676821	-2769.3860825525617	-113.29958012425917	-2769.3860825525617	37.719269767168605	121.38971802045145	0.009407049236760253	1.0	0.0	0.7113107048389108	-106.54018619591469	0.04095748973727813	0.9368394612446198	0.0718894175969169	48.26125123663659	1
887000	-2879.7734727895195	-2757.8601801108207	-121.91329267869875	-2757.8601801108207	39.40248145261318	146.4245580985227	0.008968804589146003	1.0	0.0	0.7113107048389108	-115.45474347376495	0.10540378804883688	0.8557699195837701	0.07598551843658852	39.98957524534739	1
888000	-2877.592759343766	-2766.9075089716475	-110.68525037211829	-2766.9075089716475	39.59680187561947	122.61292795977755	0.009100288353800216	1.0	0.0	0.7113107048389108	-104.19563194442291	0.07663523906717028	0.8785393260427323	0.05827438838851678	40.87904007732764	3
889000	-2873.7227382909005	-2753.894661229247	-119.82807706165332	-2753.894661229247	39.991373450713425	149.81091057943922	0.007970562981189035	1.0	0.0	0.7113107048389108	-113.17695228817584	0.0499064050774103	0.8534010428378062	0.11096041344878414	45.409084795826594	2
890000	-2876.4585920328145	-2757.50981092157	-118.9487811112444	-2757.50981092157	39.467300879604515	141.23041970979463	0.008114990318942935	1.0	0.0	2.394848436166493	-110.15842656990695	0.024556373813474273	0.9405239721802936	0.08205123805947928	45.117493814555644	1
891000	-2869.104474339354	-2752.5299853389215	-116.5744890004325	-2752.5299853389215	41.301767636816045	142.55576958185435	0.00818516498874538	1.0	0.0	2.394848436166493	-108.38887140123616	0.07291696226203326	0.9387405846670919	0.015652567206367533	42.188062669248666	1
892000	-2879.1496372445513	-2759.985906585753	-119.1637306587982	-2759.985906585753	43.16064308993434	143.2204706915869	0.006711865487976097	1.0	0.0	2.394848436166493	-110.79790196545925	0.0469685956063701	0.9281836701050137	0.07388612397193706	43.35498338451804	4
893000	-2879.819550552964	-2756.9385170048495	-122.88103354811416	-2756.9385170048495	42.64977247097837	158.00007489412513	0.007437015767489986	1.0	0.0	2.394848436166493	-114.58128213134064	0.05364555170103888	0.8232630215680024	0.1321149979922847	47.21668863983249	3
894000	-2881.966284499387	-2759.199149498084	-122.76713500130283	-2759.199149498084	41.79942073016469	136.77867222532132	0.00832171021052681	1.0	0.0	2.394848436166493	-114.57523009683655	0.07129545162819972	0.859828042453228	0.04142546419256	64.03050341216583	2
895000	-2874.4726406210716	-2751.0775731155027	-123.39506750556914	-2751.0775731155027	41.365108453077845	153.22399042219618	0.007736848627487417	1.0	0.0	2.394848436166493	-115.21919677560066	0.07572354903799637	0.8109768330505752	0.14350067782671902	42.31321880562975	2
896000	-2873.707614611094	-2749.694412580349	-124.01320203074523	-2749.694412580349	43.74079766660319	165.27876801873708	0.007800189925018181	1.0	0.0	2.394848436166493	-114.98926982642642	0.018252980241635335	0.9237237588659329	0.13415544783884809	46.23420864012835	3
897000	-2873.3417709619252	-2751.182292766883	-122.15947819504228	-2751.182292766883	41.15808959362989	147.23050106152292	0.007800189925018181	1.0	0.0	2.394848436166493	-113.84034723269622	0.05150191135966843	0.8508363601754642	0.07394985992453926	51.57275555493562	3
898000	-2872.3010066040442	-2752.8779352992515	-119.42307130479294	-2752.8779352992515	41.78111563667404	144.07078103723737	0.007946111753495166	1.0	0.0	2.394848436166493	-111.17569160648536	0.06061088745866835	0.8427315479584834	0.06934441674111563	47.21653950865498	5
